state,suburb,postcode,latitude,longitude
NSW,Metford,2323,-32.765,151.61778
NSW,Methul,2701,-34.59833,147.15111
NSW,Metz,2350,-30.54833,151.88444
NSW,Miandetta,2825,-31.57194,146.94972
NSW,Micalo Island,2464,-29.44833,153.30944
NSW,Michelago,2620,-35.765,149.20111
NSW,Middle Arm,2580,-34.53167,149.75111
NSW,Middle Brook,2337,-31.965,150.80944
NSW,Middle Brother,2443,-31.69,152.70944
NSW,Middle Cove,2068,-33.78167,151.20111
NSW,Middle Dural,2158,-33.64,151.02611
NSW,Middle Falbrook,2330,-32.44833,151.15111
NSW,Middle Flat,2630,-36.23167,149.18444
NSW,Middle Pocket,2483,-28.48167,153.48444
NSW,Middleton Grange,2171,-33.88167,150.83444
NSW,Middlingbank,2630,-36.19833,148.78444
NSW,Midginbil,2484,-28.49694,153.25944
NSW,Mihi,2358,-30.71278,151.69639
NSW,Mila,2632,-37.04833,149.16778
NSW,Milbrodale,2330,-32.69833,151.00944
NSW,Milbrulong,2656,-35.315,146.91778
NSW,Milguy,2399,-29.34833,150.20111
NSW,Milkers Flat,2795,-33.27333,149.38444
NSW,Millah Murrah,2795,-33.17333,149.60944
NSW,Millbank,2440,-30.865,152.63444
NSW,Miller,2168,-33.915,150.88444
NSW,Millers Forest,2324,-32.74833,151.68444
NSW,Millers Point,2000,-33.84833,151.20111
NSW,Millfield,2325,-32.88167,151.26778
NSW,Millie,2397,-29.815,149.56778
NSW,Millingandi,2549,-36.88167,149.85111
NSW,Milperra,2214,-33.94,150.97611
NSW,Milroy,2380,-31.08167,150.13167
NSW,Milsons Passage,2083,-33.52333,151.16778
NSW,Milsons Point,2061,-33.98028,151.21056
NSW,Milton,2538,-35.30417,150.44083
NSW,Milvale,2594,-34.315,147.91778
NSW,Mimosa,2666,-34.58167,147.36778
NSW,Minchinbury,2770,-33.78167,150.83444
NSW,Mindaribba,2320,-32.665,151.58444
NSW,Mingay,2727,-34.965,148.15111
NSW,Mingoola,2372,-28.99833,151.55111
NSW,Minimbah,2312,-32.1575,152.37472
NSW,Minjary,2720,-35.19972,148.13444
NSW,Minmi,2287,-32.88167,151.61778
NSW,Minnamurra,2533,-34.615,150.85111
NSW,Minnie Water,2462,-29.765,153.30111
NSW,Minto,2566,-34.03167,150.85111
NSW,Minto Heights,2566,-34.04,150.85111
NSW,Miranda,2228,-34.04833,151.10111
NSW,Mirannie,2330,-32.38167,151.36778
NSW,Mirrabooka,2264,-33.115,151.55111
NSW,Mirrool,2665,-34.30667,147.08444
NSW,Missabotti,2449,-30.56306,152.79139
NSW,Mitchell,2795,-33.43167,149.56778
NSW,Mitchells Flat,2330,-32.54833,151.28444
NSW,Mitchells Island,2430,-31.90667,152.61778
NSW,Mittagong,2575,-34.44833,150.45111
NSW,Moama,2731,-36.09833,144.75111
NSW,Modanville,2480,-28.715,153.30111
NSW,Mogareeka,2550,-36.69417,149.97611
NSW,Mogendoura,2537,-35.865,150.05111
NSW,Moggs Swamp,2370,-29.965,152.03444
NSW,Mogilla,2550,-36.69833,149.58444
NSW,Mogo,2536,-35.78167,150.15111
NSW,Mogo Creek,2775,-33.165,151.06778
NSW,Mograni,2422,-32.03167,152.03444
NSW,Mograni Creek,2422,-32.03167,152.03444
NSW,Moira,2710,-35.93167,144.83444
NSW,Moleville Creek,2460,-29.57222,152.90333
NSW,Mollymook,2539,-35.33722,150.46667
NSW,Mollymook Beach,2539,-35.32306,150.47444
NSW,Molong,2866,-33.09833,148.85111
NSW,Mona Vale,2103,-33.665,151.30111
NSW,Monak,2738,-34.28167,142.26778
NSW,Monaltrie,2480,-28.85389,153.29
NSW,Mondayong,2540,-35.17444,150.50417
NSW,Mondrook,2430,-31.915,152.41778
NSW,Monga,2622,-35.58167,149.91778
NSW,Mongarlowe,2622,-35.415,149.93444
NSW,Mongogarie,2470,-28.94833,152.91778
NSW,Monia Gap,2675,-33.59833,145.96778
NSW,Monkerai,2415,-32.25278,151.85889
NSW,Monteagle,2594,-34.18167,148.35111
NSW,Montecollum,2482,-28.58167,153.46778
NSW,Monterey,2217,-33.965,151.15111
NSW,Mooball,2483,-28.43722,153.50389
NSW,Moobi,2337,-32.065,150.79278
NSW,Moogem,2370,-29.44889,152.24306
NSW,Mookima Wybra,2469,-29.00528,152.52917
NSW,Moombooldool,2665,-34.28167,146.66778
NSW,Moona Plains,2354,-31.015,151.91778
NSW,Moonahcullah,2710,-35.38167,144.63444
NSW,Moonan Brook,2337,-31.94833,151.28444
NSW,Moonan Flat,2337,-31.915,151.23444
NSW,Moonbah,2627,-36.48167,148.55111
NSW,Moonbi,2353,-31.015,151.06778
NSW,Moonbria,2710,-35.115,145.46778
NSW,Mooneba,2440,-31.04,152.68444
NSW,Moonee,2259,-33.17333,151.62611
NSW,Moonee Beach,2450,-29.99833,153.00111
NSW,Mooney Mooney,2083,-33.52333,151.20111
NSW,Mooney Mooney Creek,2250,-33.465,151.21778
NSW,Moonpar,2453,-30.22667,152.63833
NSW,Mooral Creek,2429,-31.715,152.35111
NSW,Moore Creek,2340,-30.98167,150.91778
NSW,Moore Park,2021,-33.89833,151.22611
NSW,Moorebank,2170,-33.94833,150.93444
NSW,Moorilda,2795,-33.615,149.33444
NSW,Moorland,2443,-31.78167,152.65111
NSW,Moorong,2650,-35.09833,147.27611
NSW,Moorwatha,2640,-35.915,146.70111
NSW,Mootai,2325,-32.94833,151.26778
NSW,Moparrabah,2440,-30.965,152.53444
NSW,Moppy,2422,-31.98167,151.60111
NSW,Morago,2710,-35.365,144.65111
NSW,Morangarell,2666,-34.14833,147.71778
NSW,Morans Crossing,2550,-36.665,149.65111
NSW,Moree,2400,-29.465,149.83444
NSW,Morisset,2264,-33.115,151.50111
NSW,Morisset Park,2264,-33.12056,151.53444
NSW,Morning Bay,2108,-33.62333,151.28444
NSW,Mororo,2469,-29.33167,153.23444
NSW,Morpeth,2321,-32.72611,151.63167
NSW,Mortdale,2223,-33.97333,151.08444
NSW,Mortlake,2137,-33.84833,151.10111
NSW,Morton,2538,-35.39833,150.35111
NSW,Mortons Creek,2446,-31.39833,152.65111
NSW,Morts Estate,2790,-33.46861,150.16722
NSW,Morundah,2700,-34.93167,146.30111
NSW,Moruya,2537,-35.915,150.08444
NSW,Moruya Heads,2537,-35.915,150.15111
NSW,Morven,2660,-35.665,147.11778
NSW,Mosman,2088,-33.8275,151.24306
NSW,Moss Vale,2577,-34.54833,150.36778
NSW,Mossy Point,2537,-35.84833,150.18444
NSW,Moto,2426,-31.84833,152.60111
NSW,Moulamein,2733,-35.08167,144.03444
NSW,Mount Adrah,2729,-35.23639,147.96139
NSW,Mount Annan,2567,-34.065,150.75944
NSW,Mount Austin,2650,-35.13167,147.35111
NSW,Mount Burrell,2484,-28.49694,153.20111
NSW,Mount Colah,2079,-33.665,151.11778
NSW,Mount Collins,2794,-33.98167,148.76778
NSW,Mount Cooper,2631,-36.665,149.21778
NSW,Mount Crystal,2665,-34.515,146.68444
NSW,Mount Darragh,2632,-36.84833,149.51778
NSW,Mount David,2795,-33.815,149.60111
NSW,Mount Dee,2320,-32.74,151.53722
NSW,Mount Druitt,2770,-33.77056,150.82056
NSW,Mount Elliot,2250,-33.40056,151.3875
NSW,Mount Fairy,2580,-35.165,149.58444
NSW,Mount George,2424,-31.88167,152.18444
NSW,Mount Horeb,2729,-35.215,148.03444
NSW,Mount Hunter,2570,-34.07056,150.63722
NSW,Mount Hutton,2290,-32.98167,151.67056
NSW,Mount Irvine,2786,-33.48472,150.46111
NSW,Mount Keira,2500,-34.40556,150.85361
NSW,Mount Kembla,2526,-34.42694,150.82556
NSW,Mount Kingiman,2539,-35.34222,150.34278
NSW,Mount Kuring-Gai,2080,-33.74833,151.06778
NSW,Mount Lambie,2790,-33.45667,149.98444
NSW,Mount Lewis,2200,-33.915,151.05111
NSW,Mount Marsh,2469,-29.275,152.89167
NSW,Mount Mitchell,2365,-29.93167,151.81778
NSW,Mount Olive,2787,-33.60528,149.93306
NSW,Mount Ousley,2519,-34.4,150.88028
NSW,Mount Panorama,2795,-33.44833,149.55944
NSW,Mount Pleasant,2519,-34.39556,150.86806
NSW,Mount Pritchard,2170,-33.89833,150.90111
NSW,Mount Rae,2580,-34.44833,149.71778
NSW,Mount Rankin,2795,-33.34,149.51778
NSW,Mount Rivers,2311,-32.365,151.48444
NSW,Mount Riverview,2774,-33.72889,150.63528
NSW,Mount Royal,2330,-35.65417,146.83972
NSW,Mount Russell,2360,-29.665,150.91778
NSW,Mount Saint Thomas,2500,-34.44111,150.87167
NSW,Mount Seaview,2446,-31.365,152.22167
NSW,Mount Thorley,2330,-32.615,151.10111
NSW,Mount Tomah,2758,-33.54361,150.42111
NSW,Mount Vernon,2178,-33.85667,150.80944
NSW,Mount Victoria,2786,-33.58417,150.2475
NSW,Mount View,2325,-32.84833,151.28444
NSW,Mount Vincent,2323,-32.99,149.90944
NSW,Mount Warning,2484,-28.38167,153.28444
NSW,Mount Warrigal,2528,-34.54833,150.84278
NSW,Mount Werong,2787,-34.08167,149.92611
NSW,Mount White,2250,-33.45667,151.19278
NSW,Mount Wilson,2786,-33.50083,150.39472
NSW,Mountain Creek,2644,-35.765,147.13444
NSW,Mountain Lagoon,2758,-33.44,150.63444
NSW,Mountain Top,2480,-30.38167,152.71778
NSW,Mountain View,2460,-29.59833,152.93444
NSW,Mourquong,2648,-34.13167,142.16778
NSW,Mowbray Park,2571,-34.14833,150.55111
NSW,Mozart,2787,-33.82056,149.8275
NSW,Mulbring,2323,-32.88667,151.51944
NSW,Muldiva,2453,-30.29833,152.60111
NSW,Mulgoa,2745,-33.83167,150.65111
NSW,Mulgowrie,2583,-34.23167,149.17611
NSW,Mulgrave,2756,-33.615,150.81778
NSW,Muli Muli,2476,-28.41806,152.58417
NSW,Mulla,2825,-31.82222,147.32944
NSW,Mulla Creek,2352,-31.14,151.15111
NSW,Mullaley,2379,-31.09833,149.91778
NSW,Mullaway,2456,-30.08167,153.20111
NSW,Mullengandra,2644,-35.915,147.13444
NSW,Mulloon,2622,-35.265,149.60111
NSW,Mullumbimby,2482,-28.54833,153.50111
NSW,Mullumbimby Creek,2482,-28.54833,153.46778
NSW,Mulwala,2647,-35.98167,146.00111
NSW,Mumbulla Mountain,2550,-36.545,149.87139
NSW,Mummel,2580,-34.68167,149.58444
NSW,Mummulgum,2469,-28.86722,152.80222
NSW,Mundamia,2540,-34.89667,150.56417
NSW,Mundarlo,2729,-35.08167,147.81778
NSW,Munderoo,2653,-35.83167,147.86778
NSW,Mundongo,2720,-35.2825,148.28528
NSW,Mungay Creek,2440,-30.90667,152.67611
NSW,Mungindi,2406,-28.99,149.97889
NSW,Mungle,2408,-28.88167,150.26778
NSW,Munni,2420,-32.31639,151.67139
NSW,Munyabla,2658,-35.49833,146.86778
NSW,Murrah,2550,-36.52333,150.03444
NSW,Murrami,2705,-34.43167,146.30111
NSW,Murrawombie,2825,-31.17417,147.23222
NSW,Murray Gorge,2642,-36.39833,148.08444
NSW,Murrengenburg,2622,-35.54194,149.99361
NSW,Murrin Bridge,2672,-33.20639,146.37056
NSW,Murringo,2586,-34.29833,148.53444
NSW,Murrulebale,2652,-34.73167,147.40111
NSW,Murrumbateman,2582,-34.9625,149.02611
NSW,Murrumbucca,2630,-36.09833,149.05111
NSW,Murrumburrah,2587,-34.54833,148.36778
NSW,Murrurundi,2338,-31.765,150.83444
NSW,Murwillumbah,2484,-28.33167,153.38444
NSW,Muscle Creek,2333,-32.265,150.98444
NSW,Muswellbrook,2333,-32.265,150.88444
NSW,Muttama,2722,-34.79833,148.11778
NSW,Myall Creek,2403,-29.765,150.71778
NSW,Myall Park,2681,-34.13167,146.10111
NSW,Myalla,2630,-36.39833,149.11778
NSW,Mylestom,2454,-30.465,153.05111
NSW,Mylneford,2460,-29.63167,152.85111
NSW,Myocum,2481,-28.615,153.51778
NSW,Myola,2540,-35.015,150.68444
NSW,Myra Vale,2577,-34.64833,150.50944
NSW,Myrtle Creek,2469,-29.09833,152.95111
NSW,Myrtle Mountain,2550,-36.84194,149.69028
NSW,Myrtle Park,2713,-35.565,145.45111
NSW,Mystery Bay,2546,-36.30306,150.12778
NSW,Myuna Bay,2264,-33.06222,151.54556
NSW,Nabiac,2312,-32.09889,152.38778
NSW,Nadgee,2551,-37.35472,149.84861
NSW,Nambucca Heads,2448,-30.64833,153.00111
NSW,Nana Glen,2450,-30.13167,153.00111
NSW,Nanangroe,2582,-34.965,148.48444
NSW,Nangus,2722,-35.015,147.95111
NSW,Napoleon Reef,2795,-33.43167,149.76778
NSW,Naradhan,2669,-33.74833,145.93444
NSW,Narara,2250,-33.39833,151.35111
NSW,Narellan,2567,-34.03167,150.73444
NSW,Narellan Vale,2567,-34.04833,150.73444
NSW,Naremburn,2065,-33.815,151.18444
NSW,Narooma,2546,-36.215,150.13444
NSW,Narrabarba,2551,-37.25667,149.81778
NSW,Narrabeen,2101,-33.715,151.28444
NSW,Narrabri,2390,-30.33167,149.76778
NSW,Narraburra,2666,-34.33167,147.65111
NSW,Narrandera,2700,-34.74833,146.55111
NSW,Narrawa,2583,-34.365,149.15111
NSW,Narrawallee,2539,-35.29833,150.46778
NSW,Narraweena,2099,-33.74833,151.26778
NSW,Narwee,2209,-33.94833,151.07611
NSW,Nashua,2479,-28.73167,153.46778
NSW,Nattai,2570,-34.065,150.45111
NSW,Nea,2381,-31.23167,150.28444
NSW,Neath,2326,-32.83167,151.40111
NSW,Nelligen,2536,-35.64833,150.13444
NSW,Nelson,2765,-33.64833,150.91778
NSW,Nelson Bay,2315,-32.715,152.15111
NSW,Nelsons Plains,2324,-32.715,151.71778
NSW,Nemingha,2340,-31.10667,150.99278
NSW,Nericon,2680,-34.215,146.05111
NSW,Neringla,2622,-35.71972,149.77333
NSW,Nerong,2423,-32.51083,152.21361
NSW,Nerriga,2622,-35.115,150.08444
NSW,Nerrigundah,2545,-36.115,149.90111
NSW,Nethercote,2549,-37.015,149.83444
NSW,Neutral Bay,2089,-33.83167,151.21778
NSW,Never Never,2453,-30.35889,152.82
NSW,New Brighton,2483,-28.515,153.55111
NSW,New Buildings,2550,-36.965,149.55111
NSW,New Italy,2472,-29.13167,153.26778
NSW,New Lambton,2305,-32.915,151.70111
NSW,New Lambton Heights,2305,-32.915,151.70111
NSW,New Park,2474,-28.60389,152.98444
NSW,New Valley,2365,-30.04,151.33444
NSW,Newbold,2460,-29.49833,152.66778
NSW,Newbridge,2795,-33.565,149.36778
NSW,Newcastle,2300,-32.93167,151.78444
NSW,Newcastle East,2300,-32.92611,151.79
NSW,Newcastle West,2302,-32.92472,151.77611
NSW,Newee Creek,2447,-30.63278,152.93333
NSW,Newington,2127,-33.83861,151.05528
NSW,Newnes,2790,-33.18889,150.24861
NSW,Newnes Plateau,2790,-33.30528,150.26222
NSW,Newport,2106,-33.64833,151.30111
NSW,Newport Beach,2106,-33.64833,151.31778
NSW,Newry,2455,-30.49833,150.60111
NSW,Newry Island,2455,-30.49833,153.00111
NSW,Newrybar,2479,-28.715,153.53444
NSW,Newstead,2360,-29.815,151.33444
NSW,Newton Boyd,2370,-29.74833,152.25111
NSW,Newtown,2042,-33.89833,151.18444
NSW,Niagara Park,2250,-33.38167,151.35111
NSW,Niangala,2354,-31.29833,151.40944
NSW,Niemur,2733,-35.22639,144.31667
NSW,Nightcap,2480,-28.54278,153.29
NSW,Nimbin,2480,-28.59833,153.23444
NSW,Nimmitabel,2631,-36.515,149.28444
NSW,Nimmo,2628,-36.18167,148.61778
NSW,Nobbys Creek,2484,-28.29417,153.3375
NSW,Noorong,2732,-35.34472,144.02444
NSW,Nooroo,2415,-32.37222,151.88722
NSW,Norah Head,2263,-33.28167,151.56778
NSW,Noraville,2263,-33.265,151.56778
NSW,Nords Wharf,2281,-33.13167,151.60111
NSW,Normanhurst,2076,-33.72333,151.09278
NSW,North Albury,2640,-36.04833,146.93444
NSW,North Arm,2484,-28.33028,153.34222
NSW,North Arm Cove,2324,-32.62528,152.04417
NSW,North Avoca,2260,-33.45667,151.43444
NSW,North Balgowlah,2093,-33.78167,151.25111
NSW,North Batemans Bay,2536,-35.68722,150.18806
NSW,North Bellingen,2454,-30.415,152.95111
NSW,North Boambee Valley,2450,-30.30833,153.07306
NSW,North Bondi,2026,-33.88167,151.26778
NSW,North Brother,2443,-31.65667,152.77611
NSW,North Casino,2470,-28.79361,153.06389
NSW,North Curl Curl,2099,-33.765,151.30111
NSW,North Dorrigo,2453,-32.28167,152.68444
NSW,North Dubbo,2830,-32.23167,148.60111
NSW,North Epping,2121,-33.765,151.08444
NSW,North Gosford,2250,-33.415,151.35111
NSW,North Haven,2443,-31.63167,152.81778
NSW,North Lambton,2299,-32.90389,151.70389
NSW,North Lismore,2480,-28.79833,153.28444
NSW,North Macksville,2447,-30.68944,152.94444
NSW,North Macquarie,2527,-34.57056,150.74278
NSW,North Manly,2100,-33.765,151.26778
NSW,North Narooma,2546,-36.20639,150.10389
NSW,North Narrabeen,2101,-33.69833,151.28444
NSW,North Parramatta,2151,-33.79833,151.01778
NSW,North Richmond,2754,-33.58167,150.71778
NSW,North Rocks,2151,-33.77056,151.02056
NSW,North Rothbury,2335,-32.69333,151.34389
NSW,North Ryde,2113,-33.79556,151.12194
NSW,North Shore,2444,-31.39833,152.90111
NSW,North St Marys,2760,-33.75667,150.79278
NSW,North Star,2408,-28.91833,150.43083
NSW,North Strathfield,2137,-33.85667,151.09278
NSW,North Sydney,2060,-33.83167,151.20111
NSW,North Tamworth,2340,-31.07778,150.92611
NSW,North Tumbulgum,2490,-28.26194,153.47167
NSW,North Turramurra,2074,-33.715,151.13444
NSW,North Wagga Wagga,2650,-35.09833,147.38444
NSW,North Wahroonga,2076,-33.69278,151.12611
NSW,North Willoughby,2068,-33.79444,151.20417
NSW,North Wollongong,2520,-34.41111,150.89333
NSW,North Woodburn,2471,-29.065,153.33444
NSW,North Yalgogrin,2671,-33.84833,146.83444
NSW,Northangera,2622,-35.46028,149.91056
NSW,Northbridge,2063,-33.79833,151.21778
NSW,Northmead,2152,-33.78444,150.99833
NSW,Northwood,2066,-33.82778,151.17833
NSW,Norway,2787,-33.765,149.81778
NSW,Nowendoc,2354,-31.54833,151.63444
NSW,Nowley,2386,-29.98167,149.18444
NSW,Nowra,2541,-34.88083,150.6075
NSW,Nowra Hill,2540,-34.93139,150.55167
NSW,Nubba,2587,-34.53167,148.21778
NSW,Nulkaba,2325,-32.80167,151.36361
NSW,Nullamanna,2360,-29.64833,151.21778
NSW,Nullica,2551,-37.09833,149.83444
NSW,Numbaa,2540,-34.87639,150.69389
NSW,Number One,2424,-31.73167,152.06778
NSW,Numbla Vale,2628,-36.63167,148.81778
NSW,Numbugga,2550,-36.64833,149.70111
NSW,Numeralla,2630,-36.165,149.33444
NSW,Numinbah,2484,-28.265,153.25944
NSW,Numulgi,2480,-28.74833,153.33444
NSW,Nunderi,2484,-28.32056,153.45944
NSW,Nundle,2340,-31.465,151.13444
NSW,Nungatta,2551,-37.215,149.40111
NSW,Nungatta South,2551,-37.27889,149.45417
NSW,Nurenmerenmong,2649,-35.815,148.27611
NSW,Nymboida,2460,-29.93167,152.71778
NSW,Nyngan,2825,-31.535,147.17806
NSW,Oak Flats,2529,-34.56222,150.81778
NSW,Oakdale,2570,-34.08167,150.50111
NSW,Oakhampton,2320,-32.69833,151.55111
NSW,Oakhampton Heights,2320,-32.69833,151.55111
NSW,Oakhurst,2761,-33.73167,150.83444
NSW,Oaklands,2646,-35.54833,146.16778
NSW,Oakville,2765,-33.62333,150.86778
NSW,Oakwood,2360,-29.63167,151.03444
NSW,Oaky Park,2790,-33.46222,150.18444
NSW,Oallen,2622,-35.13833,149.94389
NSW,Oatlands,2117,-33.79417,151.03167
NSW,Oatley,2223,-33.99139,151.07611
NSW,Oban,2365,-30.09,151.87611
NSW,Obanvale,2330,-32.50667,151.16778
NSW,Oberne,2652,-35.34833,147.80111
NSW,Oberne Creek,2650,-35.39833,147.84278
NSW,Oberon,2787,-33.69833,149.86778
NSW,Ocean Shores,2483,-28.50917,153.5375
NSW,Ogunbil,2340,-31.34,151.28444
NSW,Old Adaminaby,2629,-36.03167,148.70111
NSW,Old Bar,2430,-31.965,152.58444
NSW,Old Bonalbo,2469,-28.64694,152.595
NSW,Old Erowal Bay,2540,-35.08833,150.65056
NSW,Old Grevillia,2474,-28.44694,152.88472
NSW,Old Guildford,2161,-33.86361,150.98444
NSW,Old Junee,2652,-34.83167,147.51778
NSW,Old Mill,2369,-29.89833,151.20111
NSW,Old Station,2440,-31.0525,152.91778
NSW,Old Toongabbie,2146,-33.78722,150.97611
NSW,Omadale,2337,-31.8775,151.30111
NSW,One Mile,2316,-32.765,152.115
NSW,One Tree,2711,-34.18167,144.70111
NSW,Oolong,2581,-34.79056,149.17889
NSW,Orama,2454,-30.43167,152.66778
NSW,Oran Park,2570,-34.015,150.73444
NSW,Orana Heights,2830,-32.24833,148.61778
NSW,Orange,2800,-33.28167,149.10111
NSW,Orange Grove,2380,-30.97333,150.39278
NSW,Orangeville,2570,-34.04,150.56778
NSW,Orchard Hills,2748,-33.78167,150.71778
NSW,Orient Point,2540,-34.91111,150.74417
NSW,Orton Park,2795,-33.465,149.56778
NSW,Osborne,2656,-33.615,149.25111
NSW,Osborne Park,2066,-33.82333,151.17611
NSW,Osterley,2324,-32.72333,151.70111
NSW,Oswald,2321,-32.69,151.41778
NSW,Otford,2508,-34.20778,151.00278
NSW,Oura,2650,-35.115,147.53444
NSW,Ourimbah,2258,-33.365,151.36778
NSW,Ournie,2640,-35.93167,147.85111
NSW,Owens Gap,2337,-32.03167,150.71778
NSW,Oxford Falls,2100,-33.74,151.24278
NSW,Oxley,2711,-34.18167,144.10111
NSW,Oxley Island,2430,-31.915,152.56778
NSW,Oxley Park,2760,-33.765,150.78444
NSW,Oxley Vale,2340,-31.04833,150.88444
NSW,Oyster Bay,2225,-34.015,151.06778
NSW,Oyster Cove,2318,-32.73167,151.95111
NSW,Pacific Palms,2428,-32.33167,152.51778
NSW,Paddington,2021,-33.89,151.23444
NSW,Paddys Flat,2632,-37.015,149.33444
NSW,Paddys River,2653,-34.64833,150.13444
NSW,Padstow,2211,-33.95667,151.02611
NSW,Padstow Heights,2211,-33.97333,151.03444
NSW,Pagans Flat,2469,-28.94528,152.57222
NSW,Pages Creek,2337,-31.73167,151.23444
NSW,Pages River,2338,-31.79222,150.76444
NSW,Pagewood,2035,-33.94,151.23444
NSW,Palarang,2632,-36.82611,149.10333
NSW,Palerang,2622,-35.42306,149.56833
NSW,Palinyewah,2648,-33.83167,142.01778
NSW,Pallamallawa,2399,-29.36972,150.16639
NSW,Palm Beach,2108,-33.59833,151.31778
NSW,Palm Grove,2258,-33.32333,151.30944
NSW,Palmdale,2258,-33.33167,151.36778
NSW,Palmers Channel,2463,-29.465,153.26778
NSW,Palmers Island,2463,-29.415,153.28444
NSW,Palmers Oaky,2795,-33.215,149.84278
NSW,Palmvale,2484,-28.37472,153.48722
NSW,Palmwoods,2482,-28.515,153.40111
NSW,Pambula,2549,-36.93167,149.88444
NSW,Pambula Beach,2549,-36.93167,149.90111
NSW,Pampoolah,2430,-31.93167,152.53444
NSW,Panania,2213,-33.94833,151.00111
NSW,Pangee,2825,-31.98139,146.80111
NSW,Pappinbarra,2446,-31.3775,152.50389
NSW,Paradise,2360,-29.88639,151.47
NSW,Paradise Beach,2107,-33.62333,151.31639
NSW,Parkes,2870,-33.13167,148.16778
NSW,Parkesbourne,2580,-34.74833,149.53444
NSW,Parklea,2768,-33.73167,150.92611
NSW,Parkville,2337,-31.98167,150.86778
NSW,Parma,2540,-34.965,150.53444
NSW,Parramatta,2150,-33.815,151.00111
NSW,Parraweena,2339,-31.73639,150.41917
NSW,Patchs Beach,2478,-28.94694,153.50944
NSW,Paterson,2421,-32.59833,151.61778
NSW,Patonga,2256,-33.54833,151.26778
NSW,Paupong,2628,-36.59833,148.68444
NSW,Paxton,2325,-32.89833,151.28444
NSW,Paynes Crossing,2325,-32.865,151.06778
NSW,Paynters Siding,2700,-34.68167,146.51778
NSW,Peacock Creek,2469,-28.67111,152.70667
NSW,Peak Hill,2869,-32.715,148.18444
NSW,Peak View,2630,-36.065,149.38444
NSW,Peakhurst,2210,-33.95667,151.05944
NSW,Peakhurst Heights,2210,-33.98167,151.05111
NSW,Pearces Creek,2477,-28.765,153.43444
NSW,Pearl Beach,2256,-33.54139,151.3075
NSW,Peats Ridge,2250,-33.33167,151.23444
NSW,Pebbly Beach,2536,-35.60028,150.33167
NSW,Peelwood,2583,-34.10667,149.43444
NSW,Pejar,2583,-34.515,149.53444
NSW,Pelaw Main,2327,-32.83167,151.48167
NSW,Pelican,2281,-33.08167,151.64278
NSW,Pelton,2325,-32.87028,151.30472
NSW,Pembrooke,2446,-31.38167,152.75111
NSW,Pemulwuy,2145,-33.81667,150.92556
NSW,Penarie,2715,-34.39833,143.60111
NSW,Pendle Hill,2145,-33.79833,150.95944
NSW,Pennant Hills,2120,-33.74,151.07333
NSW,Penrith,2751,-33.75111,150.69417
NSW,Penrose,2579,-34.52278,150.77111
NSW,Penshurst,2222,-33.965,151.09278
NSW,Perekerten,2733,-34.915,143.83444
NSW,Pericoe,2550,-37.09833,149.58444
NSW,Perrys Crossing,2775,-33.19833,150.96778
NSW,Petersham,2049,-33.89833,151.15944
NSW,Pheasant Ground,2577,-34.60667,150.66778
NSW,Pheasants Nest,2574,-34.24833,150.65111
NSW,Phegans Bay,2256,-33.48778,151.30944
NSW,Phillip Bay,2036,-33.98167,151.22611
NSW,Phoenix Park,2321,-32.62889,151.71361
NSW,Piallamore,2340,-31.15667,151.05111
NSW,Piallaway,2342,-31.14833,150.58444
NSW,Picketts Valley,2251,-33.45667,151.40944
NSW,Picnic Point,2213,-33.97333,151.00111
NSW,Picton,2571,-34.18167,150.60111
NSW,Piggabeen,2486,-28.19833,153.43444
NSW,Pikapene,2469,-29.05417,152.64361
NSW,Pillar Valley,2462,-29.765,153.11778
NSW,Pilliga,2388,-30.35667,148.90111
NSW,Pilot Wilderness,2627,-36.63167,148.23444
NSW,Pimlico,2478,-28.915,153.48444
NSW,Pimlico Island,2478,-28.915,153.50111
NSW,Pinbeyan,2720,-35.68611,148.40056
NSW,Pindaroi,2361,-29.46972,151.27583
NSW,Pindimar,2324,-32.665,152.10111
NSW,Pine Lodge,2714,-35.69833,145.45111
NSW,Pine Ridge,2343,-31.49833,150.45111
NSW,Pine Valley,2630,-36.23167,149.05111
NSW,Pinkett,2370,-29.865,151.93444
NSW,Piora,2470,-28.85472,152.88778
NSW,Pipeclay,2446,-31.43167,152.53444
NSW,Pitlochry,2422,-31.94833,152.00944
NSW,Pitnacree,2323,-32.72611,151.59556
NSW,Pitt Town,2756,-33.58167,150.86778
NSW,Pitt Town Bottoms,2756,-33.58167,150.83444
NSW,Pleasure Point,2172,-33.965,150.96778
NSW,Plumpton,2761,-33.75667,150.84278
NSW,Point Clare,2250,-33.44,151.32611
NSW,Point Frederick,2250,-33.43167,151.33444
NSW,Point Piper,2027,-33.865,151.25111
NSW,Point Wolstoncroft,2259,-33.12611,151.58167
NSW,Pointer Mountain,2539,-35.21333,150.35444
NSW,Pokolbin,2320,-32.79833,151.28444
NSW,Pola Creek,2440,-31.0525,152.88167
NSW,Polo Flat,2630,-36.215,149.13444
NSW,Pomeroy,2580,-34.615,149.50111
NSW,Pomona,2648,-34.015,141.88444
NSW,Port Botany,2036,-33.97611,151.21778
NSW,Port Hacking,2229,-34.065,151.11778
NSW,Port Kembla,2505,-34.47028,150.89306
NSW,Port Macquarie,2444,-31.43167,152.91778
NSW,Porters Creek,2538,-35.25583,150.33472
NSW,Porters Retreat,2787,-33.9775,149.77611
